datetime,open,high,low,close,volume
2026-06-12 11:45:00,74668.35,74695.59,74647.5,74695.59,0
2026-06-12 11:48:00,74692.52,74698.73,74681.59,74694.46,0
2026-06-12 11:51:00,74692.34,74693.25,74661.4,74665.69,0
2026-06-12 11:54:00,74666.26,74695.55,74666.26,74689.03,0
2026-06-12 11:57:00,74690.8,74698.95,74675.42,74676.15,0
2026-06-12 12:00:00,74675.4,74677.66,74654.93,74671.25,0
2026-06-12 12:03:00,74668.81,74680.1,74659.57,74665.25,0
2026-06-12 12:06:00,74664.65,74675.66,74630.65,74640.26,0
2026-06-12 12:09:00,74641.17,74644.94,74589.73,74602.54,0
2026-06-12 12:12:00,74602.7,74605.19,74556.57,74575.51,0
2026-06-12 12:15:00,74575.89,74590.02,74563.82,74590.02,0
2026-06-12 12:18:00,74591.24,74605.53,74558.19,74604.46,0
2026-06-12 12:21:00,74602.03,74626.64,74596.79,74619.26,0
2026-06-12 12:24:00,74620.29,74638.47,74612.29,74628.07,0
2026-06-12 12:27:00,74628.72,74637.53,74620.63,74622.68,0
2026-06-12 12:30:00,74622.95,74625.14,74584.37,74589.02,0
2026-06-12 12:33:00,74590.84,74590.84,74552.9,74554.13,0
2026-06-12 12:36:00,74560.38,74569.54,74546.96,74558.8,0
2026-06-12 12:39:00,74559.02,74561.44,74528.7,74530.1,0
2026-06-12 12:42:00,74530.48,74532.43,74485.83,74485.83,0
2026-06-12 12:45:00,74485.45,74494.73,74468.43,74486.48,0
2026-06-12 12:48:00,74488.57,74489.55,74464.2,74473.96,0
2026-06-12 12:51:00,74475.74,74501.07,74475.74,74498.2,0
2026-06-12 12:54:00,74498.5,74512.67,74484.28,74510.23,0
2026-06-12 12:57:00,74511.71,74516.34,74494.06,74504.68,0
2026-06-12 13:00:00,74506.85,74517.5,74496.56,74516.01,0
2026-06-12 13:03:00,74512.49,74554.53,74511.79,74554.53,0
2026-06-12 13:06:00,74554.49,74556.53,74516.66,74520.7,0
2026-06-12 13:09:00,74521.4,74548.77,74518.93,74548.77,0
2026-06-12 13:12:00,74548.86,74557.57,74519.67,74528.6,0
2026-06-12 13:15:00,74528.04,74555.25,74526.1,74550.48,0
2026-06-12 13:18:00,74546.63,74569.49,74546.63,74562.34,0
2026-06-12 13:21:00,74564.07,74564.5,74544.73,74559.69,0
2026-06-12 13:24:00,74554.68,74563.91,74486.43,74563.91,0
2026-06-12 13:27:00,74577.59,74697.98,74577.59,74687.61,0
2026-06-12 13:30:00,74688.35,74787.44,74688.35,74787.44,0
2026-06-12 13:33:00,74786.74,74843.09,74786.74,74843.09,0
2026-06-12 13:36:00,74843.82,74933.29,74841.84,74926.33,0
2026-06-12 13:39:00,74929.82,75002.72,74924.51,74959.69,0
2026-06-12 13:42:00,74961.1,74993.11,74925.99,74988.59,0
2026-06-12 13:45:00,74990.8,75042.21,74966.56,75036.8,0
2026-06-12 13:48:00,75042.97,75065.48,74995.06,75004.58,0
2026-06-12 13:51:00,75002.21,75057.88,74998.63,75044.31,0
2026-06-12 13:54:00,75045.44,75047.35,75021.62,75047.35,0
2026-06-12 13:57:00,75046.2,75100.62,75042.54,75090.36,0
2026-06-12 14:00:00,75090.48,75096.45,75063.85,75071.83,0
2026-06-12 14:03:00,75073.6,75146.83,75072.09,75125.59,0
2026-06-12 14:06:00,75123.95,75123.95,75091.87,75105.19,0
2026-06-12 14:09:00,75105.83,75110.13,75060.36,75107.99,0
2026-06-12 14:12:00,75103.71,75174.58,75103.19,75163.17,0
2026-06-12 14:15:00,75163.82,75203.45,75163.82,75192.41,0
2026-06-12 14:18:00,75191.69,75224.62,75179.32,75207.87,0
2026-06-12 14:21:00,75210.59,75222.8,75201.41,75216.63,0
2026-06-12 14:24:00,75214.2,75231.55,75186.08,75186.23,0
2026-06-12 14:27:00,75187.4,75275.69,75187.4,75268.9,0
2026-06-12 14:30:00,75268.25,75294.78,75246.12,75294.33,0
2026-06-12 14:33:00,75294.45,75300.85,75237.85,75243.15,0
2026-06-12 14:36:00,75244.06,75267.19,75225.56,75260.73,0
2026-06-12 14:39:00,75257.09,75370.67,75257.09,75307.45,0
2026-06-12 14:42:00,75306.53,75352.41,75301.18,75352.41,0
2026-06-12 14:45:00,75348.51,75397.93,75340.75,75396.09,0
2026-06-12 14:48:00,75394.69,75448.67,75390.26,75448.67,0
2026-06-12 14:51:00,75447.5,75477.13,75432.72,75470.19,0
2026-06-12 14:54:00,75469.35,75497.58,75465.2,75473.9,0
2026-06-12 14:57:00,75475.39,75513.03,75474.99,75495.22,0
2026-06-12 15:00:00,75491.7,75504.43,75407.45,75504.43,0
2026-06-12 15:03:00,75506.11,75587.51,75506.11,75587.51,0
2026-06-12 15:06:00,75589.39,75608.02,75541.32,75560.71,0
2026-06-12 15:09:00,75557.64,75558.72,75486.71,75518.93,0
2026-06-12 15:12:00,75521.18,75538.75,75509.59,75533.91,0
2026-06-12 15:15:00,75532.98,75534.38,75504.11,75529.61,0
2026-06-12 15:18:00,75527.03,75579.61,75502.73,75520.67,0
2026-06-12 15:21:00,75520.17,75542.75,75510.58,75519.13,0
2026-06-12 15:24:00,75517.01,75557.27,75503.26,75553.47,0
2026-06-12 15:27:00,75552.84,75565.8,75501.76,75532.94,0
2026-06-15 09:15:00,76725.27,76821.07,76605.24,76661.09,0
2026-06-15 09:18:00,76669.58,76711.3,76553.83,76613.78,0
2026-06-15 09:21:00,76609.84,76647.57,76598.88,76646.1,0
2026-06-15 09:24:00,76653.17,76658.15,76581.41,76597.63,0
2026-06-15 09:27:00,76592.74,76613.68,76560.26,76578.34,0
2026-06-15 09:30:00,76577.0,76610.98,76524.17,76534.38,0
2026-06-15 09:33:00,76537.08,76605.82,76533.6,76567.37,0
2026-06-15 09:36:00,76562.83,76590.91,76542.88,76543.77,0
2026-06-15 09:39:00,76551.79,76608.55,76546.28,76599.13,0
2026-06-15 09:42:00,76596.47,76650.03,76587.68,76650.03,0
2026-06-15 09:45:00,76646.55,76704.09,76641.16,76692.48,0
2026-06-15 09:48:00,76690.12,76714.44,76680.43,76681.49,0
2026-06-15 09:51:00,76688.19,76700.79,76655.14,76659.84,0
2026-06-15 09:54:00,76660.98,76670.8,76633.1,76643.05,0
2026-06-15 09:57:00,76642.89,76650.02,76604.97,76620.51,0
2026-06-15 10:00:00,76619.77,76690.56,76619.43,76678.94,0
2026-06-15 10:03:00,76679.48,76679.48,76644.19,76659.54,0
2026-06-15 10:06:00,76657.72,76657.72,76597.48,76606.69,0
